filename;label;botrytis_severity;sick_score;cluster;eje_dominante;motivo_principal;axis_score_botrytis;axis_score_tallo_amarillo;axis_score_follaje_blanco;axis_score_tallos_rotos;pct_yellow_in_stem;pct_brown_lesions;gray_mold_score;whiteness_score;stem_fragmentation;cosine_sim_bad;clip_sick_prob;p_con_flores;p_sin_flores
flor_20260516_090222_517887.jpg;sana;baseline;0.29006277455451124;2;tallo_amarillo;pct_yellow_in_stem;0.23601893111585304;0.818006990671783;0.7428631164688685;0.02058964606462414;0.32050910431577884;0.0;0.1467749641522432;0.7441689968109131;0.2309273054199846;0.6863718;0.0054530925;0.87931;0.12068999
flor_20260516_090234_026273.jpg;sana;baseline;0.23515209152712402;2;tallo_amarillo;pct_yellow_in_stem;0.14121332244107698;0.8653053780492586;0.619709474947819;0.4591336552067559;0.3360734192799934;4,08E+09;0.1561961460006113;0.7372221350669861;0.4519462624870823;0.5677907;0.0031362532;0.90575206;0.09424795
flor_20260516_090244_032963.jpg;sana;baseline;0.28769895304774146;2;tallo_amarillo;pct_yellow_in_stem;0.2783476231512894;1.0;0.34425610833507514;0.5089345142149253;0.4287524752362046;2,59E+09;0.30575002867521234;0.7216843366622925;0.4770450751252087;0.608422;0.00048641584;0.9946424;0.0053576706
flor_20260516_090255_546306.jpg;sana;baseline;0.23837451000295312;2;tallo_amarillo;pct_yellow_in_stem;0.21963782682737867;0.9969074588516256;0.3764517368132676;0.15909574511459473;0.37937925588721555;5,90E+09;0.20496802019857682;0.7235004305839539;0.3007320979180966;0.60534084;0.0006671014;0.9942365;0.00576353
flor_20260516_090305_551018.jpg;sana;baseline;0.23639353743103178;2;tallo_amarillo;pct_yellow_in_stem;0.2308642273762467;0.9049849201019816;0.2088673037909862;0.33569888497605926;0.3491306274510797;2,15E+10;0.21519907000650987;0.7140473127365112;0.3897371714643304;0.6050375;0.000986015;0.9928343;0.0071657468
flor_20260516_090314_062600.jpg;sana;baseline;0.2897593706037116;2;tallo_amarillo;cosine_sim_bad;0.25586991429625316;0.7548763329268383;0.3229050673087744;0.5279574624409993;0.2997349194963556;2,41E+09;0.16635813894034823;0.7204799652099609;0.4866323276919303;0.7037906;0.00020515278;0.9981316;0.0018684693
flor_20260516_090324_066846.jpg;sana;baseline;0.37406608806037256;0;tallos_rotos;cosine_sim_bad;0.32562668769826075;0.42263822139959195;0.5416766293717398;0.7131764033028968;0.19040648574538865;3,09E+10;0.09750348225677666;0.732820451259613;0.5799796230259806;0.8675837;0.0002584131;0.9949772;0.0050228275
flor_20260516_090335_576092.jpg;sana;baseline;0.34440757858336735;0;tallos_rotos;cosine_sim_bad;0.3051493747910673;0.5093764234327378;0.33109319048569236;0.6775504211291714;0.21894912262430402;3,52E+10;0.10361568926745679;0.7209418416023254;0.5620247148288974;0.8083356;0.00013838848;0.995741;0.00425905
flor_20260516_090345_583236.jpg;sana;baseline;0.3618814346118871;2;tallo_amarillo;cosine_sim_bad;0.29703428235660834;0.719326789703733;0.5473361451461072;0.3635341576048757;0.28803675560035213;6,38E+09;0.09322815284364018;0.73313969373703;0.403765690376569;0.8623606;0.0008536886;0.99960965;0.00039032858
flor_20260516_090357_095824.jpg;sana;baseline;0.14924489498799073;2;tallo_amarillo;pct_yellow_in_stem;0.1067555864587568;1.0;0.0;0.0817832550561;0.381770446881406;2,24E+09;0.1438018672012705;0.7002900838851929;0.26176787639238236;0.5484302;0.00017219843;0.9965359;0.0034641314
flor_20260516_090405_599573.jpg;sana;baseline;0.16283846880875485;2;tallo_amarillo;pct_yellow_in_stem;0.11763872902014705;1.0;0.0;0.1965122943244232;0.390214314585517;1,10E+10;0.1515781746817252;0.7004855871200562;0.31958942240779403;0.54432374;0.0001236912;0.99820316;0.0017968675
flor_20260516_090414_611722.jpg;sana;baseline;0.26606512205035343;2;tallo_amarillo;cosine_sim_bad;0.21772620264145304;0.9720578129018485;0.22490013292550373;0.14266808971796965;0.3712020697767281;1,17E+10;0.12688931123840264;0.7149516940116882;0.29245283018867924;0.71852773;0.000758016;0.9933082;0.0066917343
flor_20260516_090425_115536.jpg;sana;baseline;0.38627179564021674;0;tallo_amarillo;cosine_sim_bad;0.3125040853559001;0.9823141609186792;0.24920350536957564;0.6680987109365142;0.3745770903591966;1,37E+11;0.1213407821138666;0.7163226008415222;0.557261208576998;0.8133437;0.00035833995;0.9983524;0.0016476607
flor_20260516_090434_622901.jpg;sana;baseline;0.2998357385658912;2;tallo_amarillo;cosine_sim_bad;0.27042458362413874;0.8567874427895603;0.0;0.31170462265223325;0.33327045210547473;8,63E+08;0.11512546467064062;0.700058102607727;0.3776444584780549;0.79322416;0.00018140911;0.9992036;0.00079644343
flor_20260516_090444_131119.jpg;sana;baseline;0.2943054168179734;2;tallo_amarillo;cosine_sim_bad;0.2773638298417228;0.8286833798009515;0.0;0.23530936033715363;0.3240223463584881;9,90E+08;0.11904761903293268;0.7017881870269775;0.3391425046267736;0.7947578;7,98E+01;0.99952745;0.00047260034
flor_20260516_090503_647032.jpg;sana;baseline;0.27252890861987034;2;tallo_amarillo;cosine_sim_bad;0.29342309191291593;0.8100284192236433;0.0;0.11283359120687271;0.3178836237049436;1,79E+10;0.15736781727423424;0.7002758979797363;0.27741673436230707;0.7350964;0.0009255189;0.99760914;0.0023909053
flor_20260516_090514_157374.jpg;revisar;moderada;0.3954969302243574;0;tallo_amarillo;cosine_sim_bad;0.4077515182863166;0.7007392669625561;0.07683025130744492;0.6629051015073417;0.28192022447975945;4,70E+10;0.15637590179364977;0.7065993547439575;0.5546437149719776;0.82763636;0.00018138556;0.99967635;0.00032371105
flor_20260516_090524_164454.jpg;revisar;moderada;0.36809087626249243;0;tallos_rotos;cosine_sim_bad;0.38572914853646545;0.6680797359353902;0.08486515757112852;0.6773853287054667;0.27117306679267894;4,64E+10;0.17482796447842544;0.7070525884628296;0.5619415109666938;0.7748414;0.0010569678;0.99737406;0.0026258877
flor_20260516_090534_672904.jpg;revisar;moderada;0.37481564464038053;0;tallos_rotos;cosine_sim_bad;0.3953464141240509;0.6739628953198233;0.11165592735143283;0.6815541995248102;0.2731090174819322;4,33E+11;0.18316782022437877;0.7085638046264648;0.5640425531914893;0.7761616;0.0011164822;0.9939281;0.0060719545
flor_20260516_090544_680923.jpg;revisar;moderada;0.3711317031133197;0;tallos_rotos;cosine_sim_bad;0.4296423082471155;0.3303907373266703;0.04096375692183045;0.6722224899686916;0.16005092868783322;5,02E+11;0.18587896250923933;0.7045761942863464;0.5593395252837977;0.76961577;0.0072916034;0.9627934;0.037206583
flor_20260516_090607_700168.jpg;sana;baseline;0.23770069632524837;2;tallo_amarillo;cosine_sim_bad;0.24560649542653237;0.6199437145362248;0.0;0.42751683277381475;0.2553331145295798;1,00E+10;0.16630046688185932;0.6915780305862427;0.4360119047619047;0.6948298;9,74E+02;0.99857295;0.0014270629
flor_20260516_090618_709339.jpg;sana;baseline;0.26617002427690833;2;tallo_amarillo;cosine_sim_bad;0.2808092389160592;0.5542267572426335;0.08107805814332184;0.43139266536376186;0.23370786516020303;1,08E+11;0.16331066943471356;0.7068389654159546;0.43796526054590573;0.72166663;0.0008652058;0.9984011;0.0015989414
flor_20260516_090630_217881.jpg;sana;baseline;0.39827306950136854;0;tallos_rotos;cosine_sim_bad;0.36068273007234164;0.596205418614561;0.3212027745693222;0.7300266104270521;0.2475216364872131;5,71E+11;0.11657629743255457;0.7203839421272278;0.5884718498659518;0.80087334;0.0048064287;0.97644186;0.023558194
flor_20260516_090646_730328.jpg;sana;baseline;0.3715923691260238;0;tallos_rotos;cosine_sim_bad;0.35073387957516033;0.4559299988251686;0.41158173334699;0.5984709615471607;0.20136169454426123;3,96E+10;0.12528316752434915;0.7254820466041565;0.522169969768223;0.7956615;0.005113113;0.9995927;0.00040723465
flor_20260516_090703_745407.jpg;revisar;moderada;0.42050498768323397;0;tallos_rotos;cosine_sim_bad;0.5282549793077373;0.2488307086365049;0.19407711665621774;0.6307965590650786;0.133212255206364;6,32E+09;0.22484921586855264;0.7132130265235901;0.5384615384615384;0.8156762;0.0047583515;0.9997429;0.0002570704
flor_20260516_090714_254138.jpg;revisar;moderada;0.590456675504565;0;tallos_rotos;cosine_sim_bad;0.515731441412276;0.484988078296262;0.39273922302426434;0.8851801271614088;0.21092373515959634;8,49E+10;0.08597783437144779;0.7244191765785217;0.6666666666666666;0.8440438;0.03137509;0.98330426;0.016695762
flor_20260516_090724_761288.jpg;sana;baseline;0.34260553035019503;0;tallos_rotos;cosine_sim_bad;0.32219747819983574;0.3714985198946058;0.334223042189142;0.6832836407656413;0.17357812297168082;4,88E+10;0.10814017155428543;0.7211183905601501;0.5649141630901288;0.7970511;0.0017382245;0.9950972;0.0049027624
flor_20260516_090734_771029.jpg;sana;baseline;0.21162911367689716;2;tallo_amarillo;pct_yellow_in_stem;0.14789980309423092;0.9032257362774506;0.2996562498951018;0.027479305899854714;0.3485517389806032;2,85E+10;0.10412351721859127;0.7191685438156128;0.2343995804929208;0.67556876;0.0008934031;0.9187101;0.081289835
flor_20260516_090746_281658.jpg;sana;baseline;0.1936231179575227;2;tallo_amarillo;pct_yellow_in_stem;0.13803217473666582;0.8640947663770303;0.22131168715071817;0.0;0.3356750475296938;1,14E+10;0.10318528486568188;0.714749276638031;0.179221111965155;0.6668853;0.0012141111;0.90257037;0.09742963
flor_20260516_090756_787488.jpg;sana;baseline;0.18727759593322174;2;tallo_amarillo;pct_yellow_in_stem;0.16235970720044918;0.7156773418666388;0.18674700819341222;0.0;0.2868358445602211;2,70E+10;0.11816532777451015;0.7127995491027832;0.1945486371592898;0.6695066;0.0011755931;0.91321445;0.086785525
flor_20260516_090806_295213.jpg;sana;baseline;0.18484947333808688;2;tallo_amarillo;pct_yellow_in_stem;0.1546935333821814;0.7142291415200573;0.2060713592915508;0.0;0.28635929033553703;3,33E+10;0.11361228810550522;0.7138895988464355;0.19580962234868082;0.6668769;0.001255771;0.90707695;0.09292303
flor_20260516_090814_802998.jpg;revisar;moderada;0.41383890930461303;0;tallos_rotos;cosine_sim_bad;0.49830048975109764;0.509165677227925;0.12161714004840092;0.560603548524435;0.21887977310752152;0.00012253660706658433;0.18879056042134873;0.7091256976127625;0.5030854173432933;0.7846329;0.0020227837;0.9975431;0.0024569412
flor_20260516_090826_810849.jpg;enferma;severa;0.4480052302610204;0;tallos_rotos;pct_brown_lesions;0.6016918245726228;0.3700521776290465;0.02770362558267139;0.7055272335681183;0.1731021801792223;0.00022421717132690755;0.22147197831820664;0.7038282155990601;0.5761245674740485;0.7370536;0.0016941612;0.98198396;0.018016014
flor_20260516_090836_818542.jpg;sana;baseline;0.2843542216972693;0;tallos_rotos;cosine_sim_bad;0.2500324115611309;0.5382630112432935;0.09325616107453613;0.7806541269735979;0.22845473107849493;1,07E+11;0.13815868441505716;0.707525908946991;0.6139872842870118;0.7203588;0.0018598947;0.99594206;0.0040579787
flor_20260516_090846_327692.jpg;sana;baseline;0.3250972255160656;2;tallos_rotos;cosine_sim_bad;0.2758553025909111;0.5660245187086181;0.516891416152255;0.6431805033103883;0.2375901132771167;2,83E+10;0.1400743757623451;0.7314223647117615;0.544702842377261;0.75812656;0.0008459473;0.99950755;0.00049243955
flor_20260516_090857_338820.jpg;sana;baseline;0.29203034783573056;2;follaje_blanco;cosine_sim_bad;0.19551755328500184;0.42827760364832973;0.7325690532362533;0.6493317982856177;0.19226221754492046;5,92E+09;0.08482632539582699;0.7435883283615112;0.5478029937228392;0.749357;0.00083984475;0.9996785;0.00032156837
flor_20260516_090906_343847.jpg;sana;baseline;0.2868884127948754;2;follaje_blanco;cosine_sim_bad;0.1854461599687634;0.40558884396537187;0.7702477338715018;0.6370392109837085;0.18479610672311475;3,29E+10;0.07982304287751046;0.7457137107849121;0.5416077322017916;0.7481477;0.0009743844;0.99945945;0.0005406088
flor_20260516_090919_357777.jpg;sana;baseline;0.37240235675394423;2;tallos_rotos;cosine_sim_bad;0.24719082802375536;0.7812587646116143;0.5284999748335842;0.905823979746417;0.30841649404955646;2,04E+10;0.08802200549403834;0.7320771813392639;0.6770708283313325;0.77693385;0.0020219984;0.9921286;0.007871387
flor_20260516_090933_869308.jpg;sana;baseline;0.22469600080424368;2;tallo_amarillo;pct_yellow_in_stem;0.12205345487177294;0.7196851786394642;0.5346233680211233;0.4505970995706625;0.28815468939439237;6,45E+09;0.10028594769193505;0.7324225902557373;0.44764397905759157;0.6489752;0.0011359536;0.9704717;0.029528346
flor_20260516_090942_873858.jpg;sana;baseline;0.39985936235065356;0;tallos_rotos;cosine_sim_bad;0.3173833622682193;0.5620193624220563;0.4995060515078065;0.7230926305853101;0.23627215050118835;3,43E+11;0.07580228696499404;0.730441689491272;0.5849772382397572;0.83622026;0.005215255;0.9897383;0.010261688
flor_20260516_090953_384335.jpg;sana;baseline;0.44811510863956744;0;tallos_rotos;cosine_sim_bad;0.3638122199899863;0.5471002581361032;0.5122135452909548;0.7176113539489606;0.23136277301570735;3,63E+10;0.08111937653540216;0.7311584949493408;0.5822147651006712;0.8346184;0.013267693;0.9639027;0.036097348
flor_20260516_091002_387405.jpg;sana;baseline;0.35342962385405763;0;tallos_rotos;cosine_sim_bad;0.28306816052106126;0.5107102701037753;0.5322268441644644;0.7002301287156879;0.21938804688479335;3,92E+10;0.10017835906653438;0.7322874069213867;0.5734549138804458;0.76070184;0.005204845;0.9836686;0.016331423
flor_20260516_091013_402184.jpg;sana;baseline;0.35130447859199737;2;tallo_amarillo;cosine_sim_bad;0.2786093920133551;0.7737956211175852;0.507849504934693;0.6430858229483803;0.3059606235134816;1,33E+11;0.13083864117159785;0.7309123277664185;0.5446551250343501;0.7599055;0.0013892428;0.999196;0.0008040492
flor_20260516_091023_407964.jpg;revisar;moderada;0.4169416221530924;0;tallos_rotos;cosine_sim_bad;0.46640739069931314;0.5114200140672097;0.09696189703807354;0.7026118345661683;0.21962159984935178;4,17E+11;0.18593142446591326;0.7077349424362183;0.5746552543984784;0.86405313;0.002185539;0.9774131;0.022586886
flor_20260516_091032_917655.jpg;revisar;moderada;0.4260463188139355;0;tallos_rotos;cosine_sim_bad;0.4586291117300596;0.5377484315478368;0.17770298363911607;0.6859206934220692;0.22828540013724405;5,95E+11;0.16514690977198687;0.7122893929481506;0.5662431941923775;0.87547827;0.0025918374;0.97201127;0.02798873
flor_20260516_091041_920576.jpg;sana;baseline;0.23349310771645218;2;tallo_amarillo;pct_yellow_in_stem;0.17902991147756778;0.8858827508128545;0.09440158958450891;0.672280111419017;0.3428447433903198;2,11E+11;0.17330754349796162;0.7075905203819275;0.5593685655456417;0.582691;0.0024092086;0.9155819;0.08441813
flor_20260516_091051_443232.jpg;sana;baseline;0.2775808480462954;2;tallo_amarillo;cosine_sim_bad;0.23652293047809098;0.8900209198429208;0.4163938010909162;0.22422284297753536;0.34420647620469863;1,07E+10;0.15324262586619897;0.7257534861564636;0.33355508249068655;0.7033447;0.00027074257;0.9982948;0.0017051939
flor_20260516_091101_437655.jpg;sana;baseline;0.35927801558612643;0;tallos_rotos;cosine_sim_bad;0.34674865007499645;0.5620665489023272;0.4236753028088336;0.6119659583206992;0.2362876779912723;0.00010182232005149217;0.12391067534751889;0.7261642217636108;0.5289712258573118;0.750291;0.00021169837;0.9978114;0.0021886902
flor_20260516_091112_446756.jpg;sana;baseline;0.3438687306548637;2;tallos_rotos;cosine_sim_bad;0.2483524968508814;0.5115788571842491;0.698112154452395;0.7335675205759962;0.21967386979851028;2,26E+10;0.08490250695432841;0.7416446805000305;0.5902564102564103;0.78493226;0.0010705778;0.9950622;0.0049378187
flor_20260516_091122_454627.jpg;sana;baseline;0.3865738166712978;2;follaje_blanco;cosine_sim_bad;0.28704894924865754;0.5618060874870657;0.7513111800641012;0.7274034979317195;0.2362019688640075;2,22E+11;0.0905270331564599;0.7446455359458923;0.5871498443752778;0.8009267;0.0044346913;0.97127783;0.028722132
flor_20260516_091132_462386.jpg;sana;baseline;0.37565329126223374;0;tallos_rotos;cosine_sim_bad;0.34641937650150145;0.49252432396279444;0.6472610459524595;0.6591058497607202;0.2134036611719886;1,87E+11;0.15571428568250728;0.7387762665748596;0.5527289546716003;0.78462154;0.0023489986;0.98507535;0.014924692
flor_20260516_091142_470099.jpg;sana;baseline;0.38681837911997946;2;tallos_rotos;cosine_sim_bad;0.3612252743014535;0.5008512418513575;0.6627444075360676;0.6762304855749843;0.21614377092804485;2,51E+11;0.15828877001961736;0.7396496534347534;0.5613594890510949;0.7927105;0.0017034514;0.9868053;0.013194679
flor_20260516_091152_981558.jpg;sana;baseline;0.33638116365497883;2;tallos_rotos;cosine_sim_bad;0.3326596607990349;0.5616079963973439;0.4781064037366176;0.6632565100964833;0.23613678372170174;4,87E+11;0.18126397070082015;0.7292345762252808;0.554820819112628;0.71064174;0.0005258038;0.98622745;0.0137726
flor_20260516_091202_985299.jpg;sana;baseline;0.4062023504277217;0;tallo_amarillo;cosine_sim_bad;0.3425821071027466;0.6650661250768022;0.6354443236028049;0.6631012040542223;0.27018138840397815;2,26E+11;0.11611111108960905;0.7381097078323364;0.5547425474254742;0.86369705;0.00033567255;0.9968058;0.0031942546
flor_20260516_091211_994904.jpg;revisar;moderada;0.3575710480072772;0;tallo_amarillo;cosine_sim_bad;0.3996018905843989;0.664981444423715;0.2842954618420812;0.6047787834008546;0.270153522837537;3,39E+10;0.23548272168311982;0.7183020710945129;0.5253490080822925;0.7147184;0.0015301039;0.91974765;0.08025238
flor_20260516_091220_504286.jpg;sana;baseline;0.2215958402412862;2;tallo_amarillo;pct_yellow_in_stem;0.15335728185839512;0.8202123768125501;0.5117052878063635;0.09848216692872931;0.32123482302239503;1,29E+10;0.11962388994257149;0.7311298251152039;0.2701838529176659;0.6381885;0.0029308689;0.61668116;0.38331887
flor_20260516_091229_011176.jpg;sana;baseline;0.2503319656994167;2;tallo_amarillo;pct_yellow_in_stem;0.19867369133470408;0.915463748680368;0.552358489895093;0.04293203216746568;0.3525788589340771;1,78E+10;0.1469478175133781;0.7334229946136475;0.2421875;0.6402198;0.003159788;0.6122191;0.38778087
flor_20260516_091237_515554.jpg;sana;baseline;0.34289878078160674;2;tallo_amarillo;cosine_sim_bad;0.3277717868065841;0.9110329591392025;0.44006951252491083;0.5082262128295961;0.3511208345112045;2,36E+09;0.21524663675199582;0.727088987827301;0.4766881028938907;0.7096002;0.00016274558;0.99577504;0.0042250026
flor_20260516_091247_023927.jpg;enferma;severa;0.6493333950687098;0;botrytis;cosine_sim_bad;0.6649611795236094;0.5967103128004784;0.599447859008033;0.662535669516795;0.2476877802517035;0.0002363052844455519;0.11640372167107567;0.736079216003418;0.5544575273338941;0.8445041;0.02088379;0.96542335;0.034576602
flor_20260516_091256_529499.jpg;enferma;severa;0.5408340167433805;0;tallos_rotos;cosine_sim_bad;0.6418118729836522;0.6167899690100993;0.286722629081387;0.6610873804389816;0.2542953225157875;0.00012516409804518014;0.2527689872417844;0.718438982963562;0.5537276134943774;0.8061497;0.009942163;0.9848355;0.015164474
flor_20260516_091306_038507.jpg;sana;baseline;0.42855803197116665;2;tallos_rotos;cosine_sim_bad;0.36761507862341997;0.20938227995115843;0.7874862216129188;0.8236865786753126;0.12023109870303506;9,73E+10;0.033827695382223646;0.7466861009597778;0.6356749311294766;0.8270958;0.0067814025;0.9959086;0.004091408
flor_20260516_091315_547831.jpg;revisar;moderada;0.3553639726432847;2;follaje_blanco;cosine_sim_bad;0.42751065229901325;0.46783228990049486;0.46822338449881745;0.45794966346187077;0.20527833985425245;1,77E+10;0.24915445307262996;0.7286770939826965;0.45134955014995;0.7468946;0.00054699235;0.9988605;0.0011395323
flor_20260516_091328_054914.jpg;sana;baseline;0.2503713885314799;2;follaje_blanco;cosine_sim_bad;0.17443366476489044;0.6504400014611508;0.6685455168716309;0.43263998491374267;0.2653684210433204;2,34E+10;0.13020527857328368;0.7399768829345703;0.43859388905369323;0.67037904;9,93E+01;0.99251735;0.007482624
flor_20260516_091338_564631.jpg;sana;baseline;0.25766568028307785;2;tallo_amarillo;cosine_sim_bad;0.16868147924463606;0.6956530610559576;0.6136864652551577;0.5280656215951327;0.2802465244850563;5,49E+08;0.12426601118062733;0.7368823885917664;0.4866868381240545;0.6743934;0.00019870378;0.99650025;0.0034997698
flor_20260516_091348_076095.jpg;sana;baseline;0.24982775964826298;2;tallo_amarillo;pct_yellow_in_stem;0.1738136891960379;0.7178861988483745;0.5588517170111287;0.42760708895245164;0.28756270540433965;8,14E+08;0.12924606460518556;0.7337892651557922;0.4360573923892701;0.6715828;0.00041705486;0.9935044;0.0064955275
flor_20260516_091356_579021.jpg;sana;baseline;0.21241935901941955;2;tallo_amarillo;pct_yellow_in_stem;0.18645043791725655;0.8099307771591582;0.4612842433318513;0.0;0.31785149297217097;1,52E+11;0.15172413788120717;0.7282856702804565;0.17150362772079059;0.6384285;9,52E+02;0.9941643;0.00583574
flor_20260516_091408_087821.jpg;sana;baseline;0.3481761490541535;0;tallos_rotos;cosine_sim_bad;0.37290616524989345;0.5418984215967506;0.4388532872343401;0.5484977979511634;0.22965102285296504;3,53E+09;0.20141116093604516;0.7270203828811646;0.496984318455971;0.7343343;0.0013840977;0.9787854;0.021214554
flor_20260516_091417_095574.jpg;sana;baseline;0.18442884244707727;2;tallo_amarillo;pct_yellow_in_stem;0.18994552231196923;0.8073259699941623;0.24996536326227894;0.06776702867057532;0.3169943381856138;6,99E+08;0.2005739795278782;0.7163655757904053;0.25470392916436085;0.44598386;0.0014331343;0.770209;0.22979099
flor_20260516_091426_603058.jpg;revisar;moderada;0.4137180210071657;2;tallo_amarillo;cosine_sim_bad;0.4039611170245562;0.7953075713150263;0.47251557140611394;0.562336292787037;0.3130394857523857;4,68E+11;0.1723404255115437;0.7289192080497742;0.5039586919104991;0.7991982;0.00059744157;0.9994616;0.00053847354
flor_20260516_091437_113343.jpg;revisar;moderada;0.47902022005231587;0;tallo_amarillo;cosine_sim_bad;0.5472707441929797;0.7350742586027003;0.2608923708468071;0.7099920828627417;0.2932187201328136;8,72E+10;0.29409814313856164;0.7169819474220276;0.5783747779751333;0.769954;0.0057529383;0.9980015;0.001998435
flor_20260516_091446_621856.jpg;revisar;moderada;0.594054888468387;0;tallos_rotos;clip_sick_prob;0.505891442704754;0.20086060389385368;0.5614955012656969;0.7141535780528676;0.11742690055732703;6,79E+10;0.089486951357541;0.7339383959770203;0.5804721030042919;0.7414952;0.064901575;0.9755427;0.024457244
flor_20260516_091456_126643.jpg;revisar;moderada;0.5948813563643152;0;tallos_rotos;clip_sick_prob;0.5337547287266806;0.3104979544732727;0.30450741436861195;0.7669593578335492;0.1535048801857134;5,78E+11;0.12769144353794312;0.7194421887397766;0.607085346215781;0.7274376;0.06863461;0.95397776;0.046022177
flor_20260516_091506_638326.jpg;sana;baseline;0.39860888432848307;0;tallos_rotos;clip_sick_prob;0.35138843520350216;0.3449805822427869;0.3694333455187665;0.7949895893818009;0.1648519579436768;5,62E+10;0.12136011793942497;0.7231045365333557;0.6212121212121212;0.7158474;0.018729579;0.98314065;0.016859436
flor_20260516_091514_644091.jpg;sana;baseline;0.42885393136138933;0;tallos_rotos;clip_sick_prob;0.36100816433398963;0.3342595999476114;0.3935158742741075;0.7729788033760633;0.16132404178374143;5,40E+10;0.11372549018520081;0.7244629859924316;0.6101190476190477;0.6894167;0.028667431;0.9763218;0.023678182
flor_20260516_091523_149857.jpg;sana;baseline;0.28302843472172473;2;tallo_amarillo;pct_yellow_in_stem;0.26281322873728263;0.9277176530307875;0.4690782292078285;0.14178534703656379;0.35661120839515226;6,13E+08;0.18414951168522803;0.7287253141403198;0.29200794241747335;0.6864649;0.00043019114;0.9819433;0.018056687
flor_20260516_091534_658853.jpg;sana;baseline;0.28724394356032906;2;tallo_amarillo;gray_mold_score;0.34798599287524207;0.8510458440446517;0.2675155681720003;0.022079625876026385;0.3313810842809291;7,97E+09;0.24157054120639515;0.7173555493354797;0.2316782307025152;0.68565273;0.0005119991;0.9850059;0.014994085
flor_20260516_091544_683456.jpg;revisar;moderada;0.4301090643905668;2;tallo_amarillo;cosine_sim_bad;0.41680615149216543;0.9070350545199262;0.2670485207537272;0.6805886122572243;0.3498052580160757;3,25E+10;0.18364779871326292;0.717329204082489;0.5635559131134352;0.8043372;0.0021671196;0.97138387;0.028616063
